gbifID	basisOfRecord	occurrenceStatus	decimalLatitude	decimalLongitude
212131379	PRESERVED_SPECIMEN	PRESENT		
212131378	PRESERVED_SPECIMEN	PRESENT		
212131377	PRESERVED_SPECIMEN	PRESENT		
212131376	PRESERVED_SPECIMEN	PRESENT		
212131375	PRESERVED_SPECIMEN	PRESENT		
212131374	PRESERVED_SPECIMEN	PRESENT		
212131373	PRESERVED_SPECIMEN	PRESENT		
212131372	PRESERVED_SPECIMEN	PRESENT		
212131371	PRESERVED_SPECIMEN	PRESENT		
212131370	PRESERVED_SPECIMEN	PRESENT		
212131369	PRESERVED_SPECIMEN	PRESENT		
212131368	PRESERVED_SPECIMEN	PRESENT		
212131367	PRESERVED_SPECIMEN	PRESENT		
212131366	PRESERVED_SPECIMEN	PRESENT		
212131365	PRESERVED_SPECIMEN	PRESENT		
212131364	PRESERVED_SPECIMEN	PRESENT		
212131363	PRESERVED_SPECIMEN	PRESENT		
212131362	PRESERVED_SPECIMEN	PRESENT		
212131361	PRESERVED_SPECIMEN	PRESENT		
212131360	PRESERVED_SPECIMEN	PRESENT		
212131359	PRESERVED_SPECIMEN	PRESENT		
212131358	PRESERVED_SPECIMEN	PRESENT		
212131357	PRESERVED_SPECIMEN	PRESENT		
212131356	PRESERVED_SPECIMEN	PRESENT		
212131355	PRESERVED_SPECIMEN	PRESENT		
212131354	PRESERVED_SPECIMEN	PRESENT		
212131353	PRESERVED_SPECIMEN	PRESENT		
212131352	PRESERVED_SPECIMEN	PRESENT		
212131351	PRESERVED_SPECIMEN	PRESENT		
212131350	PRESERVED_SPECIMEN	PRESENT		
212131349	PRESERVED_SPECIMEN	PRESENT		
212131348	PRESERVED_SPECIMEN	PRESENT		
212131347	PRESERVED_SPECIMEN	PRESENT		
212131346	PRESERVED_SPECIMEN	PRESENT		
212131345	PRESERVED_SPECIMEN	PRESENT		
212131344	PRESERVED_SPECIMEN	PRESENT		
212131343	PRESERVED_SPECIMEN	PRESENT		
212131342	PRESERVED_SPECIMEN	PRESENT		
212131341	PRESERVED_SPECIMEN	PRESENT		
212131340	PRESERVED_SPECIMEN	PRESENT		
212131339	PRESERVED_SPECIMEN	PRESENT		
212131338	PRESERVED_SPECIMEN	PRESENT		
212131337	PRESERVED_SPECIMEN	PRESENT		
212131336	PRESERVED_SPECIMEN	PRESENT		
212131335	PRESERVED_SPECIMEN	PRESENT		
212131334	PRESERVED_SPECIMEN	PRESENT		
212131333	PRESERVED_SPECIMEN	PRESENT		
212131332	PRESERVED_SPECIMEN	PRESENT		
212131331	PRESERVED_SPECIMEN	PRESENT		
212131330	PRESERVED_SPECIMEN	PRESENT		
212131329	PRESERVED_SPECIMEN	PRESENT		
212131328	PRESERVED_SPECIMEN	PRESENT		
212131327	PRESERVED_SPECIMEN	PRESENT		
212131326	PRESERVED_SPECIMEN	PRESENT		
212131283	PRESERVED_SPECIMEN	PRESENT		
212131282	PRESERVED_SPECIMEN	PRESENT		
212131281	PRESERVED_SPECIMEN	PRESENT		
212131280	PRESERVED_SPECIMEN	PRESENT		
212131279	PRESERVED_SPECIMEN	PRESENT		
212131278	PRESERVED_SPECIMEN	PRESENT		
212131277	PRESERVED_SPECIMEN	PRESENT		
212131276	PRESERVED_SPECIMEN	PRESENT		
212131275	PRESERVED_SPECIMEN	PRESENT		
212131274	PRESERVED_SPECIMEN	PRESENT		
212131273	PRESERVED_SPECIMEN	PRESENT		
212131272	PRESERVED_SPECIMEN	PRESENT		
212131271	PRESERVED_SPECIMEN	PRESENT		
212131270	PRESERVED_SPECIMEN	PRESENT		
212131269	PRESERVED_SPECIMEN	PRESENT		
212131268	PRESERVED_SPECIMEN	PRESENT		
212131267	PRESERVED_SPECIMEN	PRESENT		
212131266	PRESERVED_SPECIMEN	PRESENT		
212131259	PRESERVED_SPECIMEN	PRESENT		
212131258	PRESERVED_SPECIMEN	PRESENT		
212131257	PRESERVED_SPECIMEN	PRESENT		
212131256	PRESERVED_SPECIMEN	PRESENT		
212131255	PRESERVED_SPECIMEN	PRESENT		
212131254	PRESERVED_SPECIMEN	PRESENT		
212131253	PRESERVED_SPECIMEN	PRESENT		
212131252	PRESERVED_SPECIMEN	PRESENT		
212131251	PRESERVED_SPECIMEN	PRESENT		
212131250	PRESERVED_SPECIMEN	PRESENT		
212131249	PRESERVED_SPECIMEN	PRESENT		
212131248	PRESERVED_SPECIMEN	PRESENT		
212131247	PRESERVED_SPECIMEN	PRESENT		
212131246	PRESERVED_SPECIMEN	PRESENT		
212131245	PRESERVED_SPECIMEN	PRESENT		
212131244	PRESERVED_SPECIMEN	PRESENT		
212131243	PRESERVED_SPECIMEN	PRESENT		
212131242	PRESERVED_SPECIMEN	PRESENT		
212131241	PRESERVED_SPECIMEN	PRESENT		
212131240	PRESERVED_SPECIMEN	PRESENT		
212131239	PRESERVED_SPECIMEN	PRESENT		
212131238	PRESERVED_SPECIMEN	PRESENT		
212131237	PRESERVED_SPECIMEN	PRESENT		
212131236	PRESERVED_SPECIMEN	PRESENT		
212131235	PRESERVED_SPECIMEN	PRESENT		
212131234	PRESERVED_SPECIMEN	PRESENT		
212131233	PRESERVED_SPECIMEN	PRESENT		
212131232	PRESERVED_SPECIMEN	PRESENT		
212131231	PRESERVED_SPECIMEN	PRESENT		
212131229	PRESERVED_SPECIMEN	PRESENT		
212131228	PRESERVED_SPECIMEN	PRESENT		
212131227	PRESERVED_SPECIMEN	PRESENT		
212131226	PRESERVED_SPECIMEN	PRESENT		
212131225	PRESERVED_SPECIMEN	PRESENT		
212131224	PRESERVED_SPECIMEN	PRESENT		
212131223	PRESERVED_SPECIMEN	PRESENT		
212131222	PRESERVED_SPECIMEN	PRESENT		
212131221	PRESERVED_SPECIMEN	PRESENT		
212131220	PRESERVED_SPECIMEN	PRESENT		
212131215	PRESERVED_SPECIMEN	PRESENT		
212131214	PRESERVED_SPECIMEN	PRESENT		
212131213	PRESERVED_SPECIMEN	PRESENT		
212131212	PRESERVED_SPECIMEN	PRESENT		
212131188	PRESERVED_SPECIMEN	PRESENT		
212131187	PRESERVED_SPECIMEN	PRESENT		
212131186	PRESERVED_SPECIMEN	PRESENT		
212131185	PRESERVED_SPECIMEN	PRESENT		
212131184	PRESERVED_SPECIMEN	PRESENT		
212131183	PRESERVED_SPECIMEN	PRESENT		
212131182	PRESERVED_SPECIMEN	PRESENT		
212131181	PRESERVED_SPECIMEN	PRESENT		
212131180	PRESERVED_SPECIMEN	PRESENT		
212131179	PRESERVED_SPECIMEN	PRESENT		
212131178	PRESERVED_SPECIMEN	PRESENT		
212131177	PRESERVED_SPECIMEN	PRESENT		
212131176	PRESERVED_SPECIMEN	PRESENT		
212131175	PRESERVED_SPECIMEN	PRESENT		
212131174	PRESERVED_SPECIMEN	PRESENT		
212131173	PRESERVED_SPECIMEN	PRESENT		
212131172	PRESERVED_SPECIMEN	PRESENT		
212131171	PRESERVED_SPECIMEN	PRESENT		
212131170	PRESERVED_SPECIMEN	PRESENT		
212131169	PRESERVED_SPECIMEN	PRESENT		
212131168	PRESERVED_SPECIMEN	PRESENT		
212131167	PRESERVED_SPECIMEN	PRESENT		
212131166	PRESERVED_SPECIMEN	PRESENT		
212131165	PRESERVED_SPECIMEN	PRESENT		
212131164	PRESERVED_SPECIMEN	PRESENT		
212131163	PRESERVED_SPECIMEN	PRESENT		
212131162	PRESERVED_SPECIMEN	PRESENT		
212131161	PRESERVED_SPECIMEN	PRESENT		
212131160	PRESERVED_SPECIMEN	PRESENT		
212131159	PRESERVED_SPECIMEN	PRESENT		
212131158	PRESERVED_SPECIMEN	PRESENT		
212131157	PRESERVED_SPECIMEN	PRESENT		
212131156	PRESERVED_SPECIMEN	PRESENT		
212131155	PRESERVED_SPECIMEN	PRESENT		
212131154	PRESERVED_SPECIMEN	PRESENT		
212131153	PRESERVED_SPECIMEN	PRESENT		
212131152	PRESERVED_SPECIMEN	PRESENT		
212131151	PRESERVED_SPECIMEN	PRESENT		
212131150	PRESERVED_SPECIMEN	PRESENT		
212131149	PRESERVED_SPECIMEN	PRESENT		
212131148	PRESERVED_SPECIMEN	PRESENT		
212131147	PRESERVED_SPECIMEN	PRESENT		
212131146	PRESERVED_SPECIMEN	PRESENT		
212131145	PRESERVED_SPECIMEN	PRESENT		
212131144	PRESERVED_SPECIMEN	PRESENT		
212131143	PRESERVED_SPECIMEN	PRESENT		
212131142	PRESERVED_SPECIMEN	PRESENT		
212131141	PRESERVED_SPECIMEN	PRESENT		
212131140	PRESERVED_SPECIMEN	PRESENT		
212131139	PRESERVED_SPECIMEN	PRESENT		
212131138	PRESERVED_SPECIMEN	PRESENT		
212131137	PRESERVED_SPECIMEN	PRESENT		
212131136	PRESERVED_SPECIMEN	PRESENT		
212131135	PRESERVED_SPECIMEN	PRESENT		
212131134	PRESERVED_SPECIMEN	PRESENT		
212131133	PRESERVED_SPECIMEN	PRESENT		
212131132	PRESERVED_SPECIMEN	PRESENT		
212131131	PRESERVED_SPECIMEN	PRESENT		
212131130	PRESERVED_SPECIMEN	PRESENT		
212131129	PRESERVED_SPECIMEN	PRESENT		
212131128	PRESERVED_SPECIMEN	PRESENT		
212131127	PRESERVED_SPECIMEN	PRESENT		
212131126	PRESERVED_SPECIMEN	PRESENT		
212131125	PRESERVED_SPECIMEN	PRESENT		
212131124	PRESERVED_SPECIMEN	PRESENT		
212131123	PRESERVED_SPECIMEN	PRESENT		
212131122	PRESERVED_SPECIMEN	PRESENT		
212131121	PRESERVED_SPECIMEN	PRESENT		
212131120	PRESERVED_SPECIMEN	PRESENT		
212131119	PRESERVED_SPECIMEN	PRESENT		
212131118	PRESERVED_SPECIMEN	PRESENT		
212131117	PRESERVED_SPECIMEN	PRESENT		
212131116	PRESERVED_SPECIMEN	PRESENT		
212131115	PRESERVED_SPECIMEN	PRESENT		
212131114	PRESERVED_SPECIMEN	PRESENT		
212131113	PRESERVED_SPECIMEN	PRESENT		
212131112	PRESERVED_SPECIMEN	PRESENT		
212131111	PRESERVED_SPECIMEN	PRESENT		
212131110	PRESERVED_SPECIMEN	PRESENT		
212131109	PRESERVED_SPECIMEN	PRESENT		
212131108	PRESERVED_SPECIMEN	PRESENT		
212131107	PRESERVED_SPECIMEN	PRESENT		
212131106	PRESERVED_SPECIMEN	PRESENT		
212131105	PRESERVED_SPECIMEN	PRESENT		
212131104	PRESERVED_SPECIMEN	PRESENT		
212131103	PRESERVED_SPECIMEN	PRESENT		
212131102	PRESERVED_SPECIMEN	PRESENT		
212131101	PRESERVED_SPECIMEN	PRESENT		
212131100	PRESERVED_SPECIMEN	PRESENT		
212131099	PRESERVED_SPECIMEN	PRESENT		
212131098	PRESERVED_SPECIMEN	PRESENT		
212131097	PRESERVED_SPECIMEN	PRESENT		
212131096	PRESERVED_SPECIMEN	PRESENT		
212131095	PRESERVED_SPECIMEN	PRESENT		
212131094	PRESERVED_SPECIMEN	PRESENT		
212131093	PRESERVED_SPECIMEN	PRESENT		
212131092	PRESERVED_SPECIMEN	PRESENT		
212131091	PRESERVED_SPECIMEN	PRESENT		
212131090	PRESERVED_SPECIMEN	PRESENT		
212131089	PRESERVED_SPECIMEN	PRESENT		
212131088	PRESERVED_SPECIMEN	PRESENT		
212131087	PRESERVED_SPECIMEN	PRESENT		
212131086	PRESERVED_SPECIMEN	PRESENT		
212131085	PRESERVED_SPECIMEN	PRESENT		
212131084	PRESERVED_SPECIMEN	PRESENT		
212131083	PRESERVED_SPECIMEN	PRESENT		
212131082	PRESERVED_SPECIMEN	PRESENT		
212131081	PRESERVED_SPECIMEN	PRESENT		
212131080	PRESERVED_SPECIMEN	PRESENT		
212131079	PRESERVED_SPECIMEN	PRESENT		
212131078	PRESERVED_SPECIMEN	PRESENT		
212131077	PRESERVED_SPECIMEN	PRESENT		
212131076	PRESERVED_SPECIMEN	PRESENT		
212131075	PRESERVED_SPECIMEN	PRESENT		
212131074	PRESERVED_SPECIMEN	PRESENT		
212131073	PRESERVED_SPECIMEN	PRESENT		
212131072	PRESERVED_SPECIMEN	PRESENT		
212131071	PRESERVED_SPECIMEN	PRESENT		
212131070	PRESERVED_SPECIMEN	PRESENT		
212131069	PRESERVED_SPECIMEN	PRESENT		
212131068	PRESERVED_SPECIMEN	PRESENT		
212131067	PRESERVED_SPECIMEN	PRESENT		
212131066	PRESERVED_SPECIMEN	PRESENT		
212131065	PRESERVED_SPECIMEN	PRESENT		
212131064	PRESERVED_SPECIMEN	PRESENT		
212131063	PRESERVED_SPECIMEN	PRESENT		
212131062	PRESERVED_SPECIMEN	PRESENT		
212131061	PRESERVED_SPECIMEN	PRESENT		
212131060	PRESERVED_SPECIMEN	PRESENT		
212131059	PRESERVED_SPECIMEN	PRESENT		
212131058	PRESERVED_SPECIMEN	PRESENT		
212131057	PRESERVED_SPECIMEN	PRESENT		
212131056	PRESERVED_SPECIMEN	PRESENT		
212131055	PRESERVED_SPECIMEN	PRESENT		
212131054	PRESERVED_SPECIMEN	PRESENT		
212131053	PRESERVED_SPECIMEN	PRESENT		
212131052	PRESERVED_SPECIMEN	PRESENT		
212131051	PRESERVED_SPECIMEN	PRESENT		
212131050	PRESERVED_SPECIMEN	PRESENT		
212131049	PRESERVED_SPECIMEN	PRESENT		
212131048	PRESERVED_SPECIMEN	PRESENT		
212131047	PRESERVED_SPECIMEN	PRESENT		
212131046	PRESERVED_SPECIMEN	PRESENT		
212131045	PRESERVED_SPECIMEN	PRESENT		
212131044	PRESERVED_SPECIMEN	PRESENT		
212131043	PRESERVED_SPECIMEN	PRESENT		
212131042	PRESERVED_SPECIMEN	PRESENT		
212131041	PRESERVED_SPECIMEN	PRESENT		
212131040	PRESERVED_SPECIMEN	PRESENT		
212131039	PRESERVED_SPECIMEN	PRESENT		
212131038	PRESERVED_SPECIMEN	PRESENT		
212131037	PRESERVED_SPECIMEN	PRESENT		
212131036	PRESERVED_SPECIMEN	PRESENT		
212131035	PRESERVED_SPECIMEN	PRESENT		
212131034	PRESERVED_SPECIMEN	PRESENT		
212131033	PRESERVED_SPECIMEN	PRESENT		
212131032	PRESERVED_SPECIMEN	PRESENT		
212131031	PRESERVED_SPECIMEN	PRESENT		
212131030	PRESERVED_SPECIMEN	PRESENT		
212131029	PRESERVED_SPECIMEN	PRESENT		
212131028	PRESERVED_SPECIMEN	PRESENT		
212131027	PRESERVED_SPECIMEN	PRESENT		
212131026	PRESERVED_SPECIMEN	PRESENT		
212131025	PRESERVED_SPECIMEN	PRESENT		
212131024	PRESERVED_SPECIMEN	PRESENT		
212131023	PRESERVED_SPECIMEN	PRESENT		
212131022	PRESERVED_SPECIMEN	PRESENT		
212131021	PRESERVED_SPECIMEN	PRESENT		
212131020	PRESERVED_SPECIMEN	PRESENT		
212131019	PRESERVED_SPECIMEN	PRESENT		
212131018	PRESERVED_SPECIMEN	PRESENT		
212131017	PRESERVED_SPECIMEN	PRESENT		
212131016	PRESERVED_SPECIMEN	PRESENT		
212131015	PRESERVED_SPECIMEN	PRESENT		
212131014	PRESERVED_SPECIMEN	PRESENT		
212131013	PRESERVED_SPECIMEN	PRESENT		
212131012	PRESERVED_SPECIMEN	PRESENT		
212131011	PRESERVED_SPECIMEN	PRESENT		
212131010	PRESERVED_SPECIMEN	PRESENT		
212131009	PRESERVED_SPECIMEN	PRESENT		
212131008	PRESERVED_SPECIMEN	PRESENT		
212131007	PRESERVED_SPECIMEN	PRESENT		
212131006	PRESERVED_SPECIMEN	PRESENT		
212131005	PRESERVED_SPECIMEN	PRESENT		
212131004	PRESERVED_SPECIMEN	PRESENT		
212131003	PRESERVED_SPECIMEN	PRESENT		
212131002	PRESERVED_SPECIMEN	PRESENT		
212131001	PRESERVED_SPECIMEN	PRESENT		
212131000	PRESERVED_SPECIMEN	PRESENT		
212130999	PRESERVED_SPECIMEN	PRESENT		
212130998	PRESERVED_SPECIMEN	PRESENT		
212130997	PRESERVED_SPECIMEN	PRESENT		
212130996	PRESERVED_SPECIMEN	PRESENT		
212130961	PRESERVED_SPECIMEN	PRESENT		
212130960	PRESERVED_SPECIMEN	PRESENT		
212130959	PRESERVED_SPECIMEN	PRESENT		
212130958	PRESERVED_SPECIMEN	PRESENT		
212130957	PRESERVED_SPECIMEN	PRESENT		
2006045546	HUMAN_OBSERVATION	PRESENT	10.34597	-85.340237
1987060535	PRESERVED_SPECIMEN	PRESENT	12.43001	-86.66061
1978633021	PRESERVED_SPECIMEN	PRESENT	27.191444	-107.356056
1978457771	HUMAN_OBSERVATION	PRESENT	16.410025	-94.812059
1950034097	HUMAN_OBSERVATION	PRESENT	15.802825	-93.064911
1949985778	HUMAN_OBSERVATION	PRESENT	14.060118	-89.134274
1944421172	HUMAN_OBSERVATION	PRESENT	23.299	-106.443
1944380652	HUMAN_OBSERVATION	PRESENT	9.984652	-84.250226
1935582936	HUMAN_OBSERVATION	PRESENT	9.756758	-84.611748
1933537250	HUMAN_OBSERVATION	PRESENT	10.35124	-85.33182
1933537249	HUMAN_OBSERVATION	PRESENT	10.35116	-85.33202
1933537248	HUMAN_OBSERVATION	PRESENT	10.350945	-85.332377
1914340665	HUMAN_OBSERVATION	PRESENT	15.963695	-93.796226
1913334598	PRESERVED_SPECIMEN	PRESENT		
1913192459	HUMAN_OBSERVATION	PRESENT	21.659126	-105.438816
1913147298	HUMAN_OBSERVATION	PRESENT	11.419221	-85.543671
1895537120	MATERIAL_CITATION	PRESENT	19.475	-104.641667
1895313733	HUMAN_OBSERVATION	PRESENT	16.269722	-94.442222
1895313719	PRESERVED_SPECIMEN	PRESENT	16.091667	-93.752778
1895313703	MATERIAL_CITATION	PRESENT	15.933056	-93.809167
1895019710	PRESERVED_SPECIMEN	PRESENT	19.2575	-100.261667
1895019700	PRESERVED_SPECIMEN	PRESENT	18.742778	-99.617778
1895019680	PRESERVED_SPECIMEN	PRESENT	18.742778	-99.617778
1895019675	PRESERVED_SPECIMEN	PRESENT	18.778889	-100.425
1895019667	PRESERVED_SPECIMEN	PRESENT	18.655278	-100.222222
1895019637	PRESERVED_SPECIMEN	PRESENT	18.742778	-99.617778
1895019634	PRESERVED_SPECIMEN	PRESENT	18.742778	-99.617778
1895019631	PRESERVED_SPECIMEN	PRESENT	18.778889	-100.425
1895019622	PRESERVED_SPECIMEN	PRESENT	19.2575	-100.261667
1895019621	PRESERVED_SPECIMEN	PRESENT	18.660833	-100.229722
1895019617	PRESERVED_SPECIMEN	PRESENT	18.655278	-100.222222
1895019609	PRESERVED_SPECIMEN	PRESENT	18.778889	-100.425
1895019600	PRESERVED_SPECIMEN	PRESENT	18.655278	-100.222222
1895019597	PRESERVED_SPECIMEN	PRESENT	18.742778	-99.617778
1895019593	PRESERVED_SPECIMEN	PRESENT	18.789722	-99.664722
1895019589	PRESERVED_SPECIMEN	PRESENT	18.742778	-99.617778
1895019588	PRESERVED_SPECIMEN	PRESENT	18.742778	-99.617778
1895019577	PRESERVED_SPECIMEN	PRESENT	18.742778	-99.617778
1895019572	PRESERVED_SPECIMEN	PRESENT	18.742778	-99.617778
1895019570	PRESERVED_SPECIMEN	PRESENT	18.660833	-100.229722
1895019567	PRESERVED_SPECIMEN	PRESENT	18.655278	-100.222222
1895019564	PRESERVED_SPECIMEN	PRESENT	19.2575	-100.261667
1895019559	PRESERVED_SPECIMEN	PRESENT	18.742778	-99.617778
1895019549	PRESERVED_SPECIMEN	PRESENT	18.868333	-99.5925
1895019545	PRESERVED_SPECIMEN	PRESENT	18.742778	-99.617778
1895019540	PRESERVED_SPECIMEN	PRESENT	18.8025	-99.673056
1895019535	PRESERVED_SPECIMEN	PRESENT	18.655278	-100.222222
1895019519	PRESERVED_SPECIMEN	PRESENT	18.742778	-99.617778
1895019504	PRESERVED_SPECIMEN	PRESENT	19.375	-100.06
1895019493	PRESERVED_SPECIMEN	PRESENT	18.742778	-99.617778
1895019476	PRESERVED_SPECIMEN	PRESENT	18.655278	-100.222222
1894886694	PRESERVED_SPECIMEN	PRESENT	16.559	-94.6
1894886682	PRESERVED_SPECIMEN	PRESENT	17.172	-99.583333
1894886670	PRESERVED_SPECIMEN	PRESENT	16.559	-94.6
1894886656	PRESERVED_SPECIMEN	PRESENT	19.183	-103.624
1894886643	PRESERVED_SPECIMEN	PRESENT	19.183	-103.624
1894886620	PRESERVED_SPECIMEN	PRESENT	17.128	-99.507
1894886605	PRESERVED_SPECIMEN	PRESENT	16.759	-95.461
1894886592	PRESERVED_SPECIMEN	PRESENT	19.221	-102.683
1894886575	PRESERVED_SPECIMEN	PRESENT	15.376	-92.75
1894886544	PRESERVED_SPECIMEN	PRESENT	16.1	-93.813
1894886520	PRESERVED_SPECIMEN	PRESENT	20.714	-105.276
1894886512	PRESERVED_SPECIMEN	PRESENT	17.172	-99.583333
1894886497	PRESERVED_SPECIMEN	PRESENT	16.559	-94.6
1894886231	PRESERVED_SPECIMEN	PRESENT	19.183	-103.627
1894886221	PRESERVED_SPECIMEN	PRESENT	21.4755	-104.604
1894886210	PRESERVED_SPECIMEN	PRESENT	19.183	-103.624
1894886200	PRESERVED_SPECIMEN	PRESENT	21.4755	-104.604
1894886188	PRESERVED_SPECIMEN	PRESENT	17.172	-99.583333
1894886178	PRESERVED_SPECIMEN	PRESENT	19.183	-103.624
1894886168	PRESERVED_SPECIMEN	PRESENT	15.376	-92.75
1894886158	PRESERVED_SPECIMEN	PRESENT	19.183	-103.627
1894886143	PRESERVED_SPECIMEN	PRESENT	16.041	-93.706
1894886133	PRESERVED_SPECIMEN	PRESENT	17.172	-99.583333
1894886122	PRESERVED_SPECIMEN	PRESENT	19.183	-103.627
1894886108	PRESERVED_SPECIMEN	PRESENT	16.041	-93.706
1894886098	PRESERVED_SPECIMEN	PRESENT	18.053	-102.627
1893320173	PRESERVED_SPECIMEN	PRESENT	18.983333	-99.101667
1893320167	PRESERVED_SPECIMEN	PRESENT	27.20972	-109.10778
1893320156	PRESERVED_SPECIMEN	PRESENT	19.05	-99.32
1893320155	PRESERVED_SPECIMEN	PRESENT	23.91	-99
1893320147	PRESERVED_SPECIMEN	PRESENT	26.84	-102.06
1893320145	PRESERVED_SPECIMEN	PRESENT	18.91	-99.45
1893320135	PRESERVED_SPECIMEN	PRESENT	18.88	-99.06
1893320133	PRESERVED_SPECIMEN	PRESENT	23.3	-97.97
1893320131	PRESERVED_SPECIMEN	PRESENT	19.51	-96.86
1893320130	PRESERVED_SPECIMEN	PRESENT	18.33	-97.5
1893320127	PRESERVED_SPECIMEN	PRESENT	19.34	-102.52
1893320126	PRESERVED_SPECIMEN	PRESENT	18.71917	-99.69
1893320125	PRESERVED_SPECIMEN	PRESENT	19.05	-99.32
1893320123	PRESERVED_SPECIMEN	PRESENT	18.91	-99.45
1893320121	PRESERVED_SPECIMEN	PRESENT	19.05	-99.32
1893320118	PRESERVED_SPECIMEN	PRESENT	19.01	-102.25
1893320109	PRESERVED_SPECIMEN	PRESENT	18.61	-90.28
1893320108	PRESERVED_SPECIMEN	PRESENT	22.92	-99.63
1893320102	PRESERVED_SPECIMEN	PRESENT	20.22	-98.75
1893320100	PRESERVED_SPECIMEN	PRESENT	19.38667	-103.57333
1893320099	PRESERVED_SPECIMEN	PRESENT	18.91	-99.45
1893320094	PRESERVED_SPECIMEN	PRESENT	23.61	-99.29
1893320091	PRESERVED_SPECIMEN	PRESENT	25.47	-100.63
1893320089	PRESERVED_SPECIMEN	PRESENT	19.38667	-103.57333
1893320087	PRESERVED_SPECIMEN	PRESENT	22.11	-99.16
1893320081	PRESERVED_SPECIMEN	PRESENT	25.12	-98.02
1893320073	PRESERVED_SPECIMEN	PRESENT	23.3	-97.97
1893320072	PRESERVED_SPECIMEN	PRESENT	20.15	-98.14
1893320071	PRESERVED_SPECIMEN	PRESENT	25.56	-108.46333
1893320068	PRESERVED_SPECIMEN	PRESENT	18.78	-100.42
1893320062	PRESERVED_SPECIMEN	PRESENT	20.22	-98.75
1893320060	PRESERVED_SPECIMEN	PRESENT	20.22	-98.75
1893320058	PRESERVED_SPECIMEN	PRESENT	19.05	-99.32
1893320057	PRESERVED_SPECIMEN	PRESENT	19.34	-102.52
1893320054	PRESERVED_SPECIMEN	PRESENT	19.05	-99.31
1893320053	PRESERVED_SPECIMEN	PRESENT	20.19	-97.97
1893320051	PRESERVED_SPECIMEN	PRESENT	24.98	-104.47
1893320043	PRESERVED_SPECIMEN	PRESENT	25.59	-105.01
1893320039	PRESERVED_SPECIMEN	PRESENT	29.68	-107.93
1893320038	PRESERVED_SPECIMEN	PRESENT	19.05	-99.32
1893320037	PRESERVED_SPECIMEN	PRESENT	18.91	-99.45
1893320036	PRESERVED_SPECIMEN	PRESENT	18.71917	-99.69
1893320034	PRESERVED_SPECIMEN	PRESENT	19.05	-99.32
1893320032	PRESERVED_SPECIMEN	PRESENT	21.21	-99.54
1893320029	PRESERVED_SPECIMEN	PRESENT	21.66667	-104.83667
1893320025	PRESERVED_SPECIMEN	PRESENT	19.96	-101.09
1893320022	PRESERVED_SPECIMEN	PRESENT	23.83	-105.32
1893320020	PRESERVED_SPECIMEN	PRESENT	20.22	-98.75
1893320016	PRESERVED_SPECIMEN	PRESENT	20.91	-99.56
1893320015	PRESERVED_SPECIMEN	PRESENT	19.36	-100.67
1893320011	PRESERVED_SPECIMEN	PRESENT	21.93	-99.39
1893320009	PRESERVED_SPECIMEN	PRESENT	25.47	-100.63
1893320007	PRESERVED_SPECIMEN	PRESENT	15.93333	-93.81
1893320005	PRESERVED_SPECIMEN	PRESENT	15.93333	-93.81
1893319982	PRESERVED_SPECIMEN	PRESENT	23.64	-98.18
1893319979	PRESERVED_SPECIMEN	PRESENT	25.03	-104.48
1893319973	PRESERVED_SPECIMEN	PRESENT	19.06	-99.31
1893319964	PRESERVED_SPECIMEN	PRESENT	20.17	-102.97
1893319131	PRESERVED_SPECIMEN	PRESENT		
1893244306	PRESERVED_SPECIMEN	PRESENT		
1893244287	PRESERVED_SPECIMEN	PRESENT		
1893244280	PRESERVED_SPECIMEN	PRESENT		
1893244261	PRESERVED_SPECIMEN	PRESENT		
1893244243	PRESERVED_SPECIMEN	PRESENT		
1893244236	PRESERVED_SPECIMEN	PRESENT		
1893244227	PRESERVED_SPECIMEN	PRESENT		
1893244226	PRESERVED_SPECIMEN	PRESENT		
1893244218	PRESERVED_SPECIMEN	PRESENT		
1893244216	PRESERVED_SPECIMEN	PRESENT		
1893244198	PRESERVED_SPECIMEN	PRESENT		
1893244195	PRESERVED_SPECIMEN	PRESENT		
1893244190	PRESERVED_SPECIMEN	PRESENT		
1893244184	PRESERVED_SPECIMEN	PRESENT		
1893244167	PRESERVED_SPECIMEN	PRESENT		
1893244150	PRESERVED_SPECIMEN	PRESENT		
1893244140	PRESERVED_SPECIMEN	PRESENT		
1848791323	HUMAN_OBSERVATION	PRESENT	10.343513	-85.338325
1848770875	HUMAN_OBSERVATION	PRESENT	10.343287	-85.341942
1847947555	PRESERVED_SPECIMEN	PRESENT	9.681567	-83.974917
1836695073	HUMAN_OBSERVATION	PRESENT	9.728389	-84.518639
1831187127	HUMAN_OBSERVATION	PRESENT	10.393189	-85.333385
1802762163	HUMAN_OBSERVATION	PRESENT	10.903933	-85.626369
172644719	PRESERVED_SPECIMEN	PRESENT	13.3536	-86.75855
172644712	PRESERVED_SPECIMEN	PRESENT	13.35755	-86.834733
172644703	PRESERVED_SPECIMEN	PRESENT	13.35755	-86.834733
172644698	PRESERVED_SPECIMEN	PRESENT	13.3844	-86.836117
172644693	PRESERVED_SPECIMEN	PRESENT	13.3844	-86.836117
172644691	PRESERVED_SPECIMEN	PRESENT	13.35755	-86.834733
172644653	PRESERVED_SPECIMEN	PRESENT	13.3536	-86.75855
172644652	PRESERVED_SPECIMEN	PRESENT	13.35755	-86.834733
